id,text,date,isheader,noadvert
0179ce77-cd42-566b-88d3-8e83537b7358/a4,"18. Ein artiges Losament im St. Alban Quar- tier von Stube und Nebenkammer, Ge- sindskämmerlein, noch eine Kammer, Küche, eigenem Privat und was der Augenschein zeigen wird, alles nahe beysammen, für eine einzelne Person mit Domestique oder stille Leute ohne Kinder.","1804-04-19","",""
0179ce77-cd42-566b-88d3-8e83537b7358/a5,"19. Im Panthier sind zwey Magazine und eine Schreibstube insgesammt oder zertheilt zu verleihen.","1804-04-19","",""
0179ce77-cd42-566b-88d3-8e83537b7358/a6,"20. In No. 202 an der Rebgaß ist ein Losa ment ebenes Fusses für 1 oder 2 Personen gleich oder auf Pfingsten zu beziehen.","1804-04-19","",""
0179ce77-cd42-566b-88d3-8e83537b7358/a7,"21. In Liechstall wird ein neugebautes Haus an der Hauptstrasse zum ausleihen offerirt, mit einem gut eingerichteten Spezerey-Laden mit schönem guten Debit. Das Haus stehet an der schönsten Lage, ist 4 Stock hoch, auf dem 1ten, 2ten und 3ten Boden ist eine Stube , Kämmerlein, Sommerhaus und Küche, auf dem 4ten Stock, drey gegypste einschläfrige Zimmer, ferner zwey große Estrig mit einem Zug und auf dem zweyten Estrig noch eine Bühne, auf den 1ten und 2ten Stock ein Privat; ferner Stallung samt Heubühne für zwey Pferd, und eine große und wohlgelegene Baugrube, am Gibel des Hauses einen Holzschopf und ein Schwein- stall, im Haus ein schöner und guter ge- wölbter Keller. Der Eigenthümer dieses Hauses ist Willens mit einem billigen Zins vorlieb zu nehmen, so es ihm säuberlich unterhalten wird, auch offerirt er die ganze Einrichtung des Spezier-Ladens darinn zu lassen um solches nutzen zu können. Ferner behaltet sich der Eigenthumer vor, eine Stube und Kämmerlein auf dem zweyten Boden, und auf dem 3ten Stock 2 gegypste Zimmerlein, nebst ein wenig Platz auf dem Estrig und im Keller.","1804-04-19","",""
0179ce77-cd42-566b-88d3-8e83537b7358/a8,"12. Ein nosament in der Steinenvorstadt von schöner großen heit ren Stube mit Alecoven, Sommerhaus, Küche und was der Augen- schein zeigen wird für wenig und stille Leute, gleich oder auf H. Pfingsten zu beziehen.","1804-04-19","",""
0179ce77-cd42-566b-88d3-8e83537b7358/a9,"23. In No. 1027. in Mitte der Eschenvorstadt ist ein schönes heiters Losament von Stube, Kammer, Küche und Platz zum Holz an stille ehrbare Leuthe auf H. Pfingstfronfasten zu verleihen. Wegen den Landleuten so sich etwa könnten anmelden, so können sie sich in No. 63. in Liechstall anmelden, wegen den Bedingnissen.","1804-04-19","",""
019a7069-06a1-569e-940d-5e3acd88966a/a1,"16. Der schmeichelhafte Beifall, welchen voriges Jahr der hiesige Kunstsaal von E. E. Püblikum erhalten hat, wie auch der sicht- bare Nutzen, so einigen Künstlern und hiesigen Handwerksleuten daraus erwachsen, erlaubt mir kommende Baßler-Messe durch Genehmigung der hochlöblichen Universität die mir zu diesem gemeinnützigen Zweck ihren Hörsaal im untern Collegium am Rheinsprung gestattet; eine gleiche Aus- stellung der schönen Künste und Wissen- schaften aus allen Fachen zu bewerkstelli gen. Demnach sind sowohl die Herren Künstler, Fabrikanten und Handwerker auf das freundlichste eingeladen, mir je früher je besser Deren gemachte Arbeit mit niederstem Preis zur bloßen Ausstellung, Bekanntmachung oder Verkauf in No. 102 zu St Johann zu senden. Auch diejenigen Ehrenhäuser, welche etwas künstliches oder nützliches, auf welches ich besondere Rück sicht nehme, auszustellen oder zu verkaufen haben, erhalten hiermit meine gleiche ge. ziemende, freundliche Einladung. Schon habe ich die Gewißheit, daß die Ausstellung die vorige an Reichhaltigkeit übertrift, und die exacte Rechnung, oder Rückgabe aller Stucke, welche mir voriges Jahr anver traut waren, läßt mich der allgemeinen Zufriedenheit entgegen sehen. Christoph Winkelblech.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a10,"Ganten.","1804-10-18","1",""
019a7069-06a1-569e-940d-5e3acd88966a/a11,"1. Morndrigen Freytags den 19ten dieß, werden Nachmittags um 2 Uhr in der Wettsteinischen Behau- sung am Bäumlein, No.1196. circa 200 Saum Faß theils in Führlin-  gen, theils in Stücklinen von 4 bis 20 Saum, öffentlich aufgeruffen u. den Meistbietenden gegen baare Be- zahlung üverlassen werden.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a12,"2. Montags;en 22ten dieß und darauf folgen- de Tage, wird in der Wetisteinischen Be- hausung am Bäumlein, No. 1196. öffent lich aufgeruffen und dem Meistbielenden ge- gen baare Bezahlung überlassen werden, allerhand Hausrath u. Hözenwerk, Kästen,  Commoden, beschloßne Trög, Zinn, Oehr- Meßing und Kupfergeschirr, Sturz und Eisen, Letnenzeug, Bettwerck, Mann- u. Weiberkleider, Gewehr ꝛc.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a13,"3. In Folge der durch das Cantons Blatt, 2te Aothl. 19 St. Pag. 316. und 3t. Abthl. wird man nächstkünftigen Dienstag den 23. Weinmonat Vormittags um 10 Uhr an E. Löbl. Stadtgerichte des mehreren Basels unter gewöhnlichen Bedingnissen gerichtlich verganten: 1) Die dem Joh. Heinrich Matzinger dem Vice Sensalen zuständige Woynbehausung No. 80 in der St. Johannvorstadt, zwi- schen Herrn Lucas Heusler dem Wchsel- Sensalen und Frau Wittwe Otteney gelegen an der Blume zu erfragen. hinten auf den Rhein stossend. Sodann Meilen am Zürchersee geführtesEtablissement 2) Die dem ohnlängst verstorbenen Mstr. Jakob Geßler dem Zimmermann sel. zu- ständig gewesene Behausung und Garten No. 778 bezeichnet, im mehrern Basel in so schleuniger ein verehrtes Publicum, da er der Steinenvorstadt an dem sogenannten  hintern Bach, einseits neben der dem Herrn Forcart-W iß gehörigen Behausung, ander- seits neben Herrn Brost dem Spinneten macher gelegen, unt hinten an das Henkers gäßlein stossend. Wegen der Besichtigune ist sich in diesen beyden Häusern selbst an zumelden.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a15,"4. Mittwochs den 17ten Weinmonats wird in der dem Mstr. Ballenberger dem Schuh- macher zuständig gewesene Behausung No. 667 an der obern Gerbergaß freywillig aufgerufen und gegen baare Bezahlung ver- gantet werden: Allerhand Hausrath, Zinn- Oehr- Kupfer- und Fayence-Geschirr, Bettwerk Leinenplunder, Weiberkleider, verschiedenes Hölzenwerk, als ein nuß baumener zweythüriger Kasten, Commode, Tisch, Moquette und Strohsessel, ein Kuchefänsterlein, mit Glasthüren, ein mittelgroße Waag samt Gewicht, ein Parthie Sohl- und Kalbleder, und anderes mehr. Sodann wird am folgenden Don- nerstag als den 18ten dies bey gleichen Steigerung, unter den alsdann zu eröffnen- den Bedingnissen ebenfalls freywillig auf geruffen und dem Meisthietenden überlassen werden: Obenerwähnte Behausung selbsten nebst Höflein und Hinterhaus, im ganzen bestehend in 4 Stuben, 5 Kammern, Estrichen, einem Keller und was der Au- genschein ferner zeigen wird. Mit der Steigerung wird jedesmal präcis um 1 Uhr angefangen werden.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a16,"Fruchtpreis. Fr. Btz. R. Fr. Btz. R. Kernen 18. 6 22. Mittelpreis 20 3 Gersten 9 3  6. oder f8. ß. H. B. ß. H. Kernen 15 10 bis 18 6 8 Mittelpreis 16 18 4 Gersten 7 15 bis 8. - B r o d- T a r. Für das t Haus-Brod 111 Rappen. schwarz Brod 9i Rappen. Den 17ten Weinmonat 1804. T. Kanzley der Stadt Basel.","1804-10-18","","1"
019a7069-06a1-569e-940d-5e3acd88966a/a17,"In der Samuel Flick'schen Buchhandlung an der Schifflände sind folgende Kupferwerke und Zeichnungen zu haben:","1804-10-18","1",""
019a7069-06a1-569e-940d-5e3acd88966a/a18,"Bilderbuch für die nachdenkende Jugend zur lehrreichen und angenehmen Unterhaltung. Dritte verb. Auflig. Mit 24 Kupfern. 4. si. Leipzig. Neues Strick- und Leichnungsbuch, verschie- dene neue Desseins enthaltend. 4. Nüren- 1fl. 30 kr. berg. Ebendaselbst ist auch neu angekommen: Erinnerungen aus Paris im Jahr 1804. von Aug. von Kotzebue, 2 Thle. 8. Berlin. Eine dritte unveränderte Ausgabe um den äusserst biligen Preis von 1fl. 36kr. zu haben.","1804-10-18","","1"
019a7069-06a1-569e-940d-5e3acd88966a/a2,"17. S. Laudier, wohnhaft am untern Her- berigberg No. 180. gibt Unterricht in der französischen Sprache und in der Zeichnung.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a3,"18. Endsunterschriebener recommendiert sich bey E. E. Publikum Partikular-Ganten anzunehmen, auf Begehren mit Bürgschaft auf 4 Wochen zu zahlen. 7. Amt. Laubheim.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a4,"19. Mstr. Joh. Heinrich Rumpf. der Perucken- macher ersucht E. E. Publikum zu frisieren, 1 et. Pag. 9 ergangenen Publicationen, er wird sich bilig finden lassen auf dem Baar. füsserplatz.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a5,"20. Sollte sich der Vater eines Knabens von 12 bis 20 jJahren, welcher besondere Reigung und Fähigkeit zur Musik bezeugt, entschliessen wollen, solchem Unterricht in derselben, wozu es ihm freysteht, ein In- strument zu wählen, welches er will, er- theilen zu lassen, so erbietet sich dazu un- Blifelt, Musikus entgeldlich","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a6,"21. Da Endsunterzeichneter sein bißher in nach Weinfelden im Canton Thurgäu zu verlegen den Umständen angemessen befun- den, so benachrichtiget derselbe hievon um von demselden mit Zutrauensvollem Zuspruch beeht worden, und schmeichelt sich demsel- ben auch bey seinem neuen Etablissement fortgepflanzt zu sehen. Erübernimmt geß- nache alle in seinen Advocaten-Beruf einschla- gende Geschäfte, sowohl für diesen Canton, als auch für die angrenzenden Cantone St. Gallen, Schaffhausen und Appenzell, wie T. Berichtschreiberey des mehrern Basels. auch ins ganze nachbarliche Schwabenland. Mit allmöglicher Beschleunigung, Pünkt- lichkeit und Geradheit, sollen die anver trauten Geschäfte, wessen Namens sie im- mer seyn mögen, gewissenhaft besorgt wer- den, unter welcher Versicherung sich bestens zu geneigtem Zuspruch empfiehlt, die Sen- dungen sich aber womöglich franco ausbittet. Alois Studer, Advocat in Weinfelden, Cauton Thurgäu.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a8,"22. Derjenige, so einen braunen Parapluye vor etlichen Wochen am Todtengäßlein entlehnt hat, beliebe ihn in No. 569 zurück zu bringen.","1804-10-18","",""
019a7069-06a1-569e-940d-5e3acd88966a/a9,"23. 6. Laudier demeurant près le marché aux Poissons No. 180. donne des lecons de la langue francoise et de dessins.","1804-10-18","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a1,"21. Man begehrt einen starken Knecht der gute Zeugnisse aufweisen kann, könnte gleich eintreten.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a10,"3. Es ist vergangenen Freytag in der Base- ler Hardt ein ziemlich kleiner circa drey Jahr alter Jagdhund, männlicher Art mit einem weissen und einem braunen nich gar langen Ohr, kurzen Schwanz, auf der einen Seite desselben einen braune Flecken, verloren gegangen; man wir für dessen Rückgabe erkenntlich syn.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a11,"4. Mittwochs den 14ten dieses ist von dem Ball zum Bären an der Freyen Straße ab, dem Stapfelberg hinauf, hinter St. Martin durch, den Rheinsprung hinunter und über die Rheinbrück ein weiß Nas tuch mit rothen Borden, 8 H bezeichnet, verloren gegangen, der redliche Finder ist auf das höflichste ersucht, solches gegen- eine Erkenntlichkeit ins Berichthaus zu Lefern.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a12,"5. Sonntag den 2r dieses Morgens um 8 Uhr ist ein franz. Schlüssel von dem Esel- Thürnlein über den langen Steg, über das Bäumlein den Steineuberg hinauf und wieder zurück bis in die St. Elisa- bethen Kirche, verloren gegangen, der Finder wird ersucht, ihn gegen Erkennt. lichkeit ins Berichthaus zu liefern.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a14,"6. Montags ist ein weis gestricktes wollenes Kinderhandschülein mit 5 grünen Strichen vom Eselthürnlein bis zur Farb verloren gegangen, man bittet den ehrlichen Finder es ins Berichthaus zu liefern, wo der Camerad zu sehen ist.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a15,"7. Dienstag Abends um 6 Uhr ist ein Schwanzriemen ab, einem Sattel von Burglibre bis in die Stadt verloren ge- gangen, der Finder ist ersucht, ihn gegen Erkenntlichkeit ins Berichthaus zu liefern.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a16,"8. Es ist jemandem ein weisser Pudelhund mit einem Halsband und an demselben ein Zeichen, zugeloffen, welchen man gerne dem Eigenthümer, der das Zeichen be- schreiben kann, wieder zurück stellen thäte.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a17,"9. Montags den 24ten September hat jemand Abends um 8 Uhr eine Kommis. flinte auf der Schützenmatze, aus Für- rathen, in Empfang genommen, der Ei- genthümer, so solche genau beschreiben wird, kann im Berichthaus erfahren, wo sie gegen Erlag des Einschreibgeldes abzu. holen ist.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a18,"10. Es ist den 16ten eine Serviette mit rothen Listen M. S. No. 26 bezeichnet, von der Eisengaß bis in die Spahlenvorstadt ver-  loren gegangen, dem redlichen Finder ist  eine Belohnung offerirt, im Berichthaus zu erfragen.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a19,"3111. Vorige Woche hat sich bey Liechstall ein  halbjähriger Jagdhund verloffen und bis  er ist suchsroth und glatthärig, mit weissen Schreibung von Namen oder Ort- Flecken am Hals, ganz kurze Gerte, tragt  ein schwarz ledern Halsband mit einem sen, und leserliches Manulcript ein- zn messingenen Ring; der Eigenthümer ver- zusenden. spricht gute Belohnung wann er könnte Jt ausfindig gemacht werden, und ist sich bey Pfleger Schäfer in Liechstall anzumelden.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a2,"22. Ein Knab von 20 Jahren der in der Stadt schon zwey Jahre bey einem Herren, bey Pferden gedient hat, und schreiben und lesen kann, wünschte wieder bey einem Herren unterzukommen, würde sich zu allem willig finden lassen, könnte gleich ein- treten.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a20,"12. Sonntag vor 8 Tagen hat jemand ein Uhrengehäus von Mitte der Gerbergaß, den Gerberberg hinauf, durchs Gerbergäß- lein, die Stapfeln hinauf bis in die St. Leonhardskirche verloren, für dessen Ruck.  gabe man erkenutlich seyn wird.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a21,"Allerhand Nachrichten.","1804-10-25","1",""
01b47534-a10f-5161-8303-b005fa45c2ac/a22,"1. Es ist oft das Bedürfnis gefühlt worden, ein Blatt zu besitzen, durch welches man Anzeigen aller Art auf das geschwindeste in alle Theile der Schweiz zu bringen im Stande wäre. Da nun der Schweizerbote beynahe in jedem Dorfe gelesen wird, und mehr verbreitet ist, als  jede andere Wochenschrift, so hat . die Verlagshandlung die Veranstal- tung getroffen, daß eigene dazu bestimmte Beyblätter mit dem Schweizerboten verknüpft werden. sollen, in welchen Anzeigen aller Art aufgenommen werden sollen, als: für Ein- und Verkauf von Liegenschaften, Mobilien u. Waa- ren, für gesetzliche Publikationen Geldstage, Verschollenerklärungen Citationen, Dienstgesuche und An- träge; Anzeigen und Nachfragen von vermißten Personen, von ver- lornen Effecten, so wie überhaupt alles was sich zur öffentlichen Kund- machung nur immer eignet. Da- der Schweizerbote nun wie gesagt in alle Winkel der Schweiz hin- kömmt, und die durch denselben bekannt gemachten Artikel zu je- sorge, sie möchte in schlimmere Hände ge- dermanns Kenntnis gelangen, so wird für jede gedruckte Zeile hinfür- 6 kr. Einrückungs-Gebühr bezahlt werden. Auf den Schweizerboten selbst mit seinen Beyblättern kann man für 7 1 Batzen vierteljährlich abonniren bey allen Postämtern und den vorzüglichsten Buchhandlungen. Die zur Einrückung bestimmten Artikel hingegen werden an die Expedition des Schweizerboten in Arau oder Basel franko eingesandt. dahin nicht mehr zum Vorschein gekommen, Vorzüglich aber bittet man sich bey schaften der Deutlichkeit zu befleis-","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a24,"2. Pierre Lèveque, chirurgien dentiste de Strasbourg a l 'honneur de prévenir le publig, qu'il arrivera à Bale le 25 Octobre, et con- tinuera à offrir ses services pour tout ce qui concerne son art; il logera à l'hotel du Sauvage.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a25,"3. Hof Gärtner Zeyher geht in 3 Wochen von hier ab diejenigen so einige Forderungen an ihn zu machen haben, belieben hald mög- lichst solche einzusenden.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a26,"4. In Folge des 4ten Artikels, der im letzten Kantonsblat stehenden Kundmachung wegen Schliessung  der Stadtthore wird angezeigt, daß  Fußgänger, welche vorsehen, sich  wegen Geschäften zu verspäten, bey unterzeichneter Stadt-Kanzley  von Morgens 8 bis 12 und Nach- , Mittags von 2 bis 5 Uhr Bewilli- gungs-Scheine erhalten können, 1 auf deren Vorweisung sie bis Nachts Neun Uhr durch die Nebenthürlein ein und ausgelassen werden. Ohne diese Scheine erhält niemand diese Erlaubnis, und werden die Schlüs- sel zu diesen Rebenöffnungen sogleich nach dem Schluß der Haupt-Thore in die Behausung eines zunachst wohnenden E. Mitgliedes E. E. Stadt-Rathes gebracht, und von da aus die Bewilligung, jedoch nicht andees als auf Vorweisung besagten Scheines, welcher von der Wache durch jemanden dahin getragen wird, ertheilt werden. Gegeben den 17. Weinmon. 1804. Kanzley der Stadt Basel.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a3,"23. Ein rechtschaffener Schneider sucht einen Jungen in die Lehre zu nehmen.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a4,"24. Man sucht auf b. Weynachten eine ge- treue Magd die auch hier schon gedient hat, mußte ein wenig kochen, spinnen und nähen können.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a5,"25. Ein junger Mensch von rechtschaffenen Eltern, wird auf 4 oder mehrere Jahre, ohne Kost und Logie in die Lehre begehrt.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a6,"26. Am Imbergäßlein No. 539 nehme man etliche Meßleute gegen bilige B dienung. an Kost an.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a7,"27. Eine Frau recommendirt sich bey E. E. Publikum als Köchin in E. Häuser zu gehen. oder wann die Köchin krank ist ihren Platz zu versehen, ist auf dem Heuberg No. 398 zu erfragen. Verlorne und gefundene Sachen.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a8,"1. Die 3, 4 und 5 als verloren und gefunden im letzten Avisblatt ange- zeigte Artikel, sind durch redliche Finder an ihre Behörde gegen Er- kenntlichkeit abgegeben worden.","1804-10-25","",""
01b47534-a10f-5161-8303-b005fa45c2ac/a9,"2. Die in dem letzten Avisblatt als gefunden angekündigte goldene Hals- ketten, sind ihrem rechtmässigen Ei- genthümmer, dem sie schon vor mehr als sechs Jahren abhanden gekom- men waren, zugestellt worden, der den ehrlichen Finder großmüthig dafür belohnt hat.","1804-10-25","",""
0254db12-a666-5873-8691-fa63151034e7/a0,"lieder betz rechtschaffenen Leuthen einen Dienst zu bekommen, sie würde sich zu allen nur möglichen Geschäften willig gebrauchen lassen, auf ihre Ehrlichkeit und Treue könnte man sich verlassen.","1804-03-08","",""
